,Year,Make,Model,Overall,Quality_And_Reliability,Driving_Experience,Resale
700,2017,NISSAN,LEAF,64,79,55,69
701,2017,NISSAN,MAXIMA,84,85,88,73
702,2017,NISSAN,MURANO,79,79,84,73
703,2017,NISSAN,PATHFINDER,76,80,76,76
704,2017,NISSAN,ROGUE,80,83,85,79
705,2017,NISSAN,ROGUE SPORT,80,83,85,79
706,2017,NISSAN,SENTRA,75,81,74,78
707,2017,NISSAN,TITAN SINGLE CAB,79,71,81,87
708,2017,NISSAN,TITAN XD SINGLE CAB,79,71,81,87
709,2017,NISSAN,VERSA,69,77,72,75
710,2017,PORSCHE,911,91,89,79,76
711,2017,PORSCHE,CAYENNE,91,84,84,75
712,2017,PORSCHE,MACAN,93,88,94,71
713,2017,SUBARU,BRZ,70,69,77,76
714,2017,SUBARU,CROSSTREK,74,78,81,77
715,2017,SUBARU,FORESTER,74,76,76,81
716,2017,SUBARU,IMPREZA,68,66,76,78
717,2017,SUBARU,LEGACY,78,79,79,79
718,2017,SUBARU,OUTBACK,80,81,82,78
719,2017,SUBARU,WRX,73,67,87,77
720,2017,TOYOTA,86,70,71,73,77
721,2017,TOYOTA,4RUNNER,80,84,75,90
722,2017,TOYOTA,AVALON,81,89,64,80
723,2017,TOYOTA,CAMRY,82,90,75,83
724,2017,TOYOTA,COROLLA,81,88,80,86
725,2017,TOYOTA,HIGHLANDER,81,86,78,82
726,2017,TOYOTA,MIRAI,74,81,68,72
727,2017,TOYOTA,PRIUS,75,78,76,83
728,2017,TOYOTA,PRIUS PRIME,75,78,76,83
729,2017,TOYOTA,PRIUS V,73,79,70,83
730,2017,TOYOTA,RAV4,77,84,73,87
731,2017,TOYOTA,RAV4 HYBRID,77,84,73,87
732,2017,TOYOTA,SEQUOIA,84,87,77,80
733,2017,TOYOTA,SIENNA,74,76,70,82
734,2017,TOYOTA,TACOMA DOUBLE CAB,73,75,65,89
735,2017,TOYOTA,TACOMA REGULAR CAB,84,88,69,92
736,2017,TOYOTA,TUNDRA CREWMAX,84,88,69,92
737,2017,TOYOTA,YARIS,72,82,73,76
738,2017,TOYOTA,YARIS IA,72,82,73,76
739,2017,VOLKSWAGEN,GOLF,75,77,82,76
740,2017,VOLKSWAGEN,GOLF ALLTRACK,75,77,82,76
741,2017,VOLKSWAGEN,GOLF GTI,75,77,82,76
742,2017,VOLKSWAGEN,GOLF R,75,77,82,76
743,2017,VOLKSWAGEN,GOLF SPORTWAGEN,75,77,82,76
744,2017,VOLKSWAGEN,JETTA,78,83,83,77
745,2017,VOLKSWAGEN,PASSAT,78,82,80,75
746,2017,VOLKSWAGEN,TIGUAN,76,81,85,77
747,2017,VOLKSWAGEN,TIGUAN LIMITED,76,81,85,77
748,2017,VOLKSWAGEN,TOUAREG,80,76,81,75
749,2017,VOLKSWAGEN,E-GOLF,75,77,82,76
750,2017,VOLVO,S90,79,73,82,72
751,2017,VOLVO,XC60,74,70,71,76
752,2017,VOLVO,XC90,74,65,74,76
753,2016,ACURA,ILX,76,78,67,75
754,2016,ACURA,MDX,69,57,62,75
755,2016,ACURA,RDX,80,81,66,73
756,2016,ACURA,TLX,80,78,75,71
757,2016,AUDI,A3,81,82,77,72
758,2016,AUDI,A3 SPORTBACK E-TRON,81,82,77,72
759,2016,AUDI,A4,84,85,78,71
760,2016,AUDI,A5,84,89,71,71
761,2016,AUDI,A6,85,82,83,69
762,2016,AUDI,A7,87,86,81,70
763,2016,AUDI,Q3,79,80,74,71
764,2016,AUDI,Q5,80,78,74,71
765,2016,BMW,2 SERIES,84,83,81,87
766,2016,BMW,3 SERIES,82,82,79,69
767,2016,BMW,4 SERIES,84,83,82,73
768,2016,BMW,5 SERIES,86,89,80,67
769,2016,BMW,7 SERIES,83,85,65,78
770,2016,BMW,X1,77,75,79,69
771,2016,BMW,X3,84,87,78,69
772,2016,BMW,X4,79,83,70,78
773,2016,BMW,X5,82,78,82,71
774,2016,BMW,X6,82,84,72,78
775,2016,BUICK,CASCADA,75,82,77,92
776,2016,BUICK,ENCLAVE,77,74,80,72
777,2016,BUICK,ENCORE,76,83,76,77
778,2016,BUICK,LACROSSE,86,93,72,76
779,2016,BUICK,REGAL,81,87,76,72
780,2016,BUICK,VERANO,80,91,72,74
781,2016,CADILLAC,CTS,80,74,71,71
782,2016,CADILLAC,CTS-V,80,74,71,71
783,2016,CADILLAC,ESCALADE,74,50,77,76
784,2016,CADILLAC,ESCALADE ESV,74,50,77,76
785,2016,CADILLAC,SRX,82,80,67,74
786,2016,CADILLAC,XTS,82,80,71,68
787,2016,CHEVROLET,CAMARO,79,74,82,78
788,2016,CHEVROLET,COLORADO REGULAR CAB,76,78,70,82
789,2016,CHEVROLET,CORVETTE,86,86,75,88
790,2016,CHEVROLET,CRUZE,77,89,66,81
791,2016,CHEVROLET,EQUINOX,80,93,72,77
792,2016,CHEVROLET,IMPALA,85,88,78,76
793,2016,CHEVROLET,MALIBU,78,80,75,78
794,2016,CHEVROLET,MALIBU LIMITED,78,80,75,78
795,2016,CHEVROLET,SILVERADO 1500 EXTENDED CAB,85,84,75,92
796,2016,CHEVROLET,SONIC,75,83,76,73
797,2016,CHEVROLET,SPARK,57,64,67,88
798,2016,CHEVROLET,SPARK EV,57,64,67,88
799,2016,CHEVROLET,SUBURBAN,75,68,69,81
800,2016,CHEVROLET,TAHOE,79,70,78,87
801,2016,CHEVROLET,TRAVERSE,77,82,70,76
802,2016,CHEVROLET,TRAX,69,76,69,77
803,2016,CHEVROLET,VOLT,70,74,69,72
804,2016,CHRYSLER,200,66,68,67,76
805,2016,CHRYSLER,300,71,73,77,72
806,2016,CHRYSLER,TOWN & COUNTRY,70,81,66,72
807,2016,DODGE,CHALLENGER,83,87,85,89
808,2016,DODGE,CHARGER,77,76,81,79
809,2016,DODGE,DART,64,58,79,78
810,2016,DODGE,DURANGO,76,88,83,72
811,2016,DODGE,GRAND CARAVAN PASSENGER,63,68,62,73
812,2016,DODGE,JOURNEY,62,65,63,71
813,2016,FIAT,500,42,59,70,49
814,2016,FIAT,500L,53,49,79,75
815,2016,FIAT,500X,53,49,79,75
816,2016,FIAT,500C,42,59,70,49
817,2016,FORD,EDGE,78,80,80,79
818,2016,FORD,ESCAPE,75,82,77,79
819,2016,FORD,EXPEDITION,76,75,70,79
820,2016,FORD,EXPEDITION EL,76,75,70,79
821,2016,FORD,EXPLORER,70,64,78,79
822,2016,FORD,F150 (HERITAGE) SUPER CAB,80,78,73,91
823,2016,FORD,FIESTA,64,66,74,72
824,2016,FORD,FOCUS,64,64,69,73
825,2016,FORD,FOCUS ST,64,64,69,73
826,2016,FORD,FUSION,76,81,75,77
827,2016,FORD,FUSION ENERGI,76,81,75,77
828,2016,FORD,MUSTANG,78,78,82,76
829,2016,FORD,F250 CREW CAB,78,79,65,93
830,2016,FORD,F350 SUPER CAB,78,79,65,93
831,2016,FORD,ECONOLINE E250 CARGO,78,79,65,93
832,2016,GMC,ACADIA,70,69,70,74
833,2016,GMC,CANYON CREW CAB,73,76,65,82
834,2016,GMC,SIERRA 1500 DOUBLE CAB,80,70,80,91
835,2016,GMC,TERRAIN,78,88,74,77
836,2016,GMC,YUKON,73,60,73,83
837,2016,GMC,YUKON XL,73,60,73,83
838,2016,HONDA,CR-V,73,82,70,85
839,2016,HONDA,FIT,68,77,70,83
840,2016,HONDA,HR-V,66,71,75,77
841,2016,HONDA,ODYSSEY,70,74,70,77
842,2016,HONDA,PILOT,68,68,73,74
843,2016,HYUNDAI,ACCENT,69,83,71,71
844,2016,HYUNDAI,AZERA,74,81,71,76
845,2016,HYUNDAI,ELANTRA,72,84,69,77
846,2016,HYUNDAI,ELANTRA GT,72,84,69,77
847,2016,HYUNDAI,GENESIS,80,83,76,72
848,2016,HYUNDAI,GENESIS COUPE,80,83,76,72
849,2016,HYUNDAI,SANTA FE,77,85,74,81
850,2016,HYUNDAI,SANTA FE SPORT,77,85,74,81
851,2016,HYUNDAI,SONATA,78,86,76,79
852,2016,HYUNDAI,SONATA HYBRID,78,86,76,79
853,2016,HYUNDAI,SONATA PLUG-IN HYBRID,78,86,76,79
854,2016,HYUNDAI,TUCSON,70,70,85,76
855,2016,HYUNDAI,VELOSTER,70,70,78,76
856,2016,INFINITI,QX50,84,85,70,70
857,2016,INFINITI,QX80,87,78,75,85
858,2016,JAGUAR,F-TYPE,76,70,88,73
859,2016,JAGUAR,XF,74,74,69,73
860,2016,JEEP,CHEROKEE,71,76,75,82
861,2016,JEEP,COMPASS,63,70,70,76
862,2016,JEEP,GRAND CHEROKEE,75,78,79,81
863,2016,JEEP,PATRIOT,62,72,69,74
864,2016,JEEP,RENEGADE,62,62,76,77
865,2016,JEEP,WRANGLER,65,67,70,87
866,2016,JEEP,WRANGLER UNLIMITED,65,67,70,87
867,2016,KIA,FORTE,73,80,77,75
868,2016,KIA,FORTE KOUP,73,80,77,75
869,2016,KIA,OPTIMA,77,78,82,77
870,2016,KIA,OPTIMA HYBRID,77,78,82,77
871,2016,KIA,RIO,58,73,68,74
872,2016,KIA,SEDONA,70,73,73,73
873,2016,KIA,SORENTO,75,77,79,75
874,2016,KIA,SOUL,79,88,81,84
875,2016,KIA,SPORTAGE,73,83,79,78
876,2016,LAND ROVER,DISCOVERY SPORT,57,43,66,69
877,2016,LAND ROVER,LR4,70,74,73,65
878,2016,LAND ROVER,RANGE ROVER,75,78,73,65
879,2016,LAND ROVER,RANGE ROVER SPORT,73,71,76,73
880,2016,LINCOLN,MKC,80,76,75,72
881,2016,LINCOLN,MKX,79,69,75,76
882,2016,LINCOLN,MKZ,85,84,78,72
883,2016,LINCOLN,NAVIGATOR,82,69,77,82
884,2016,LINCOLN,NAVIGATOR L,82,69,77,82
885,2016,MAZDA,CX-3,64,69,73,74
886,2016,MAZDA,CX-5,67,68,73,79
887,2016,MAZDA,MX-5 MIATA,71,82,72,72
888,2016,MAZDA,MAZDA3,71,79,72,80
889,2016,MAZDA,MAZDA6,74,79,76,75
890,2016,MERCEDES-BENZ,C-CLASS,85,82,79,78
891,2016,MERCEDES-BENZ,CLA,79,77,81,83
892,2016,MERCEDES-BENZ,E-CLASS,84,84,72,71
893,2016,MERCEDES-BENZ,GLA,72,65,72,72
894,2016,MERCEDES-BENZ,GLC,78,66,82,71
895,2016,MERCEDES-BENZ,GLE,86,83,78,74
896,2016,MERCEDES-BENZ,S-CLASS,86,85,67,83
897,2016,MINI,HARDTOP,78,85,79,67
898,2016,MINI,HARDTOP 4 DOOR,78,85,79,67
899,2016,MITSUBISHI,OUTLANDER,70,73,70,76
900,2016,NISSAN,ALTIMA,79,84,78,78
901,2016,NISSAN,FRONTIER CREW CAB,71,79,59,85
902,2016,NISSAN,JUKE,59,68,74,81
903,2016,NISSAN,LEAF,59,65,68,81
904,2016,NISSAN,MAXIMA,80,79,83,72
905,2016,NISSAN,MURANO,73,82,72,81
906,2016,NISSAN,PATHFINDER,70,75,74,81
907,2016,NISSAN,ROGUE,72,77,72,78
908,2016,NISSAN,VERSA,68,82,66,73
909,2016,NISSAN,VERSA NOTE,68,82,66,73
910,2016,PORSCHE,911,94,94,83,73
911,2016,PORSCHE,BOXSTER,90,89,86,88
912,2016,PORSCHE,CAYENNE,88,81,81,73
913,2016,PORSCHE,CAYMAN,87,81,86,88
914,2016,PORSCHE,MACAN,90,85,90,69
915,2016,SCION,FR-S,61,62,76,83
916,2016,SCION,IA,63,74,71,83
917,2016,SCION,IM,68,75,74,83
918,2016,SCION,TC,68,78,71,83
919,2016,SUBARU,BRZ,63,68,74,81
920,2016,SUBARU,CROSSTREK,75,80,83,75
921,2016,SUBARU,FORESTER,76,86,74,78
922,2016,SUBARU,LEGACY,77,76,80,77
923,2016,SUBARU,OUTBACK,75,76,76,76
924,2016,TOYOTA,4RUNNER,77,77,74,89
925,2016,TOYOTA,AVALON,79,85,63,78
926,2016,TOYOTA,CAMRY,82,91,74,81
927,2016,TOYOTA,CAMRY HYBRID,82,91,74,81
928,2016,TOYOTA,COROLLA,82,91,78,86
929,2016,TOYOTA,HIGHLANDER,79,80,79,80
930,2016,TOYOTA,PRIUS,77,83,77,82
931,2016,TOYOTA,PRIUS V,76,87,69,83
932,2016,TOYOTA,RAV4,79,86,77,85
933,2016,TOYOTA,RAV4 HYBRID,79,86,77,85
934,2016,TOYOTA,SEQUOIA,75,73,78,83
935,2016,TOYOTA,SIENNA,75,76,73,80
936,2016,TOYOTA,TACOMA DOUBLE CAB,70,71,65,88
937,2016,TOYOTA,TACOMA REGULAR CAB,84,90,67,91
938,2016,TOYOTA,TUNDRA CREWMAX,84,90,67,91
939,2016,VOLKSWAGEN,GOLF,74,74,84,74
940,2016,VOLKSWAGEN,GOLF SPORTWAGEN,74,74,84,74
941,2016,VOLKSWAGEN,JETTA,76,81,80,75
942,2016,VOLKSWAGEN,PASSAT,79,87,77,72
943,2016,VOLKSWAGEN,TIGUAN,77,83,86,74
944,2016,VOLKSWAGEN,TOUAREG,76,72,74,73
945,2016,VOLVO,XC60,76,76,70,75
946,2016,VOLVO,XC70,72,67,73,74
947,2015,ACURA,ILX,74,80,61,74
948,2015,ACURA,MDX,78,75,69,73
949,2015,ACURA,RDX,76,77,61,71
950,2015,ACURA,RLX,81,81,68,80
951,2015,ACURA,TLX,73,65,70,69
952,2015,AUDI,A3,81,77,84,71
953,2015,AUDI,A4,83,83,77,69
954,2015,AUDI,A5,84,84,79,69
955,2015,AUDI,A6,82,79,77,67
956,2015,AUDI,A7,84,87,68,80
957,2015,AUDI,A8,82,79,66,80
958,2015,AUDI,Q3,82,84,81,69
959,2015,AUDI,Q5,80,75,79,69
960,2015,AUDI,Q7,74,57,78,72
961,2015,AUDI,ALLROAD,74,68,70,80
962,2015,BMW,2 SERIES,84,82,83,85
963,2015,BMW,4 SERIES,85,85,86,70
964,2015,BMW,6 SERIES,83,87,69,78
965,2015,BMW,7 SERIES,78,74,65,78
966,2015,BMW,X1,75,79,69,67
967,2015,BMW,X3,79,80,73,68
968,2015,BMW,X4,77,81,68,78
969,2015,BMW,X5,82,79,80,69
970,2015,BMW,X5 M,82,79,80,69
971,2015,BMW,X6,79,78,71,78
972,2015,BMW,X6 M,79,78,71,78
973,2015,BUICK,ENCLAVE,81,83,79,70
974,2015,BUICK,ENCORE,74,74,81,75
975,2015,BUICK,VERANO,80,87,76,73
976,2015,CADILLAC,CTS,79,70,69,85
977,2015,CADILLAC,CTS-V,79,70,69,85
978,2015,CADILLAC,ESCALADE,72,49,71,74
979,2015,CADILLAC,ESCALADE ESV,72,49,71,74
980,2015,CADILLAC,SRX,81,75,73,72
981,2015,CADILLAC,XTS,79,73,66,85
982,2015,CHEVROLET,CAMARO,76,79,71,77
983,2015,CHEVROLET,COLORADO REGULAR CAB,75,73,74,80
984,2015,CHEVROLET,CORVETTE,79,69,77,85
985,2015,CHEVROLET,CRUZE,74,82,71,73
986,2015,CHEVROLET,EQUINOX,78,88,73,75
987,2015,CHEVROLET,IMPALA,82,84,76,75
988,2015,CHEVROLET,MALIBU,81,94,69,76
989,2015,CHEVROLET,SILVERADO 1500 EXTENDED CAB,82,82,69,91
990,2015,CHEVROLET,SILVERADO 2500 HD CREW CAB,80,77,69,91
991,2015,CHEVROLET,SONIC,72,78,77,71
992,2015,CHEVROLET,SPARK,58,66,67,88
993,2015,CHEVROLET,SPARK EV,58,66,67,88
994,2015,CHEVROLET,SUBURBAN,71,61,65,81
995,2015,CHEVROLET,TRAVERSE,80,88,73,74
996,2015,CHEVROLET,TRAX,75,83,77,75
997,2015,CHEVROLET,VOLT,70,79,63,71
998,2015,CHRYSLER,200,63,56,73,74
999,2015,CHRYSLER,300,71,74,74,72
1000,2015,CHRYSLER,TOWN & COUNTRY,68,74,68,72
1001,2015,DODGE,CHALLENGER,81,81,87,86
1002,2015,DODGE,CHARGER,77,74,83,78
1003,2015,DODGE,DART,67,68,77,75
1004,2015,DODGE,DURANGO,74,76,77,82
1005,2015,DODGE,GRAND CARAVAN PASSENGER,61,69,57,71
1006,2015,DODGE,JOURNEY,66,69,70,69
1007,2015,FIAT,500,54,66,69,69
1008,2015,FIAT,500E,54,66,69,69
1009,2015,FORD,C-MAX ENERGI,70,74,74,70
1010,2015,FORD,C-MAX HYBRID,70,74,74,70
1011,2015,FORD,ESCAPE,74,81,75,76
1012,2015,FORD,EXPEDITION,74,68,75,78
1013,2015,FORD,EXPEDITION EL,74,68,75,78
1014,2015,FORD,EXPLORER,70,70,72,78
1015,2015,FORD,F150 (HERITAGE) SUPER CAB,85,80,90,90
1016,2015,FORD,FIESTA,59,56,73,70
1017,2015,FORD,FOCUS,64,72,72,78
1018,2015,FORD,FOCUS ST,64,72,72,78
1019,2015,FORD,FUSION,73,77,72,75
1020,2015,FORD,FUSION ENERGI,73,77,72,75
1021,2015,FORD,MUSTANG,75,72,83,75
1022,2015,FORD,F250 CREW CAB,79,79,70,91
1023,2015,FORD,F350 SUPER CAB,79,79,70,91
1024,2015,FORD,ECONOLINE E250 CARGO,79,79,70,91
1025,2015,FORD,TAURUS,78,84,71,71
1026,2015,FORD,TRANSIT CONNECT PASSENGER,54,55,71,78
1027,2015,FORD,TRANSIT 150 WAGON,54,55,71,78
1028,2015,GMC,ACADIA,75,78,71,72
1029,2015,GMC,CANYON CREW CAB,73,69,73,80
1030,2015,GMC,SIERRA 1500 DOUBLE CAB,79,74,71,90
1031,2015,GMC,TERRAIN,78,84,77,75
1032,2015,GMC,YUKON,72,59,73,82
1033,2015,GMC,YUKON XL,72,59,73,82
1034,2015,HONDA,ACCORD HYBRID,76,82,75,80
1035,2015,HONDA,ACCORD,76,82,75,80
1036,2015,HONDA,CR-V,71,76,71,83
1037,2015,HONDA,CROSSTOUR,66,72,74,74
1038,2015,HONDA,FIT,64,69,70,81
1039,2015,HONDA,ODYSSEY,74,79,74,76
1040,2015,HONDA,PILOT,70,75,69,76
1041,2015,HYUNDAI,ACCENT,59,72,70,76
1042,2015,HYUNDAI,ELANTRA,72,77,76,76
1043,2015,HYUNDAI,ELANTRA GT,72,77,76,76
1044,2015,HYUNDAI,GENESIS,78,76,79,71
1045,2015,HYUNDAI,SANTA FE,78,83,77,79
1046,2015,HYUNDAI,SANTA FE SPORT,78,83,77,79
1047,2015,HYUNDAI,SONATA,79,87,78,78
1048,2015,HYUNDAI,SONATA HYBRID,79,87,78,78
1049,2015,HYUNDAI,TUCSON,75,85,81,77
1050,2015,HYUNDAI,VELOSTER,67,63,78,74
1051,2015,INFINITI,Q40,83,89,60,67
1052,2015,INFINITI,Q50,81,76,72,70
1053,2015,INFINITI,QX50,76,66,68,85
1054,2015,INFINITI,QX60,80,73,69,76
1055,2015,INFINITI,QX70,83,78,71,85
1056,2015,INFINITI,QX80,88,82,73,85
1057,2015,JAGUAR,F-TYPE,78,75,86,73
1058,2015,JAGUAR,XF,73,72,67,73
1059,2015,JEEP,CHEROKEE,61,54,74,81
1060,2015,JEEP,COMPASS,62,71,69,73
1061,2015,JEEP,GRAND CHEROKEE,70,69,76,80
1062,2015,JEEP,PATRIOT,62,75,67,70
1063,2015,JEEP,WRANGLER,67,75,66,87
1064,2015,JEEP,WRANGLER UNLIMITED,67,75,66,87
1065,2015,KIA,CADENZA,72,75,76,74
1066,2015,KIA,FORTE,73,82,76,74
1067,2015,KIA,FORTE5,73,82,76,74
1068,2015,KIA,FORTE KOUP,73,82,76,74
1069,2015,KIA,OPTIMA,76,82,76,75
1070,2015,KIA,OPTIMA HYBRID,76,82,76,75
1071,2015,KIA,RIO,71,87,75,66
1072,2015,KIA,SEDONA,73,71,82,71
1073,2015,KIA,SORENTO,73,81,72,73
1074,2015,KIA,SOUL,77,86,77,83
1075,2015,KIA,SPORTAGE,71,79,78,77
1076,2015,LAND ROVER,LR4,66,65,71,65
1077,2015,LAND ROVER,RANGE ROVER EVOQUE,61,49,79,69
1078,2015,LAND ROVER,RANGE ROVER SPORT,70,75,71,65
1079,2015,LINCOLN,MKC,81,77,76,70
1080,2015,LINCOLN,MKS,78,72,68,82
1081,2015,LINCOLN,MKX,86,88,72,74
1082,2015,LINCOLN,MKZ,83,83,75,70
1083,2015,LINCOLN,NAVIGATOR,84,76,75,82
1084,2015,LINCOLN,NAVIGATOR L,84,76,75,82
1085,2015,MAZDA,CX-5,73,77,78,78
1086,2015,MAZDA,CX-9,65,73,69,73
1087,2015,MAZDA,MX-5 MIATA,60,69,71,73
1088,2015,MAZDA,MAZDA3,70,76,74,77
1089,2015,MAZDA,MAZDA5,51,54,68,73
1090,2015,MAZDA,MAZDA6,73,76,76,73
1091,2015,MERCEDES-BENZ,C-CLASS,80,69,82,76
1092,2015,MERCEDES-BENZ,E-CLASS,84,80,77,69
1093,2015,MERCEDES-BENZ,GL-CLASS,82,74,70,71
1094,2015,MERCEDES-BENZ,GLK-CLASS,83,83,72,73
1095,2015,MERCEDES-BENZ,M-CLASS,84,81,75,72
1096,2015,MERCEDES-BENZ,S-CLASS,87,78,86,65
1097,2015,MERCEDES-BENZ,SL-CLASS,82,77,72,83
1098,2015,MERCEDES-BENZ,SLK-CLASS,79,67,85,83
1099,2015,MINI,CONVERTIBLE,76,73,84,68
1100,2015,MINI,COUNTRYMAN,79,78,85,91
1101,2015,MINI,COUPE,76,73,84,68
1102,2015,MINI,HARDTOP 4 DOOR,76,73,84,68
1103,2015,MINI,PACEMAN,76,73,84,68
1104,2015,MITSUBISHI,LANCER,65,73,69,83
1105,2015,MITSUBISHI,MIRAGE,53,61,65,83
1106,2015,MITSUBISHI,OUTLANDER SPORT,69,74,74,74
1107,2015,NISSAN,ALTIMA,77,80,77,76
1108,2015,NISSAN,ARMADA,70,64,77,81
1109,2015,NISSAN,FRONTIER CREW CAB,73,84,61,84
1110,2015,NISSAN,JUKE,64,76,73,81
1111,2015,NISSAN,LEAF,70,87,61,68
1112,2015,NISSAN,MURANO,78,75,87,70
1113,2015,NISSAN,PATHFINDER,68,66,71,73
1114,2015,NISSAN,QUEST,74,84,68,81
1115,2015,NISSAN,ROGUE,73,80,74,76
1116,2015,NISSAN,ROGUE SELECT,73,80,74,76
1117,2015,NISSAN,SENTRA,68,76,76,81
1118,2015,NISSAN,VERSA,65,77,66,70
1119,2015,NISSAN,VERSA NOTE,65,77,66,70
1120,2015,NISSAN,XTERRA,69,75,69,75
1121,2015,PORSCHE,911,92,96,75,70
1122,2015,PORSCHE,BOXSTER,87,80,84,88
1123,2015,PORSCHE,CAYENNE,87,83,71,88
1124,2015,PORSCHE,CAYMAN,88,84,84,88
1125,2015,PORSCHE,MACAN,87,80,89,68
1126,2015,SCION,FR-S,65,71,74,83
1127,2015,SCION,TC,69,80,70,83
1128,2015,SCION,XB,66,71,77,83
1129,2015,SMART,FORTWO ELECTRIC DRIVE,32,55,66,95
1130,2015,SUBARU,BRZ,61,65,72,81
1131,2015,SUBARU,FORESTER,71,73,74,77
1132,2015,SUBARU,LEGACY,72,70,75,75
1133,2015,SUBARU,OUTBACK,72,72,74,73
1134,2015,TOYOTA,4RUNNER,76,74,75,88
1135,2015,TOYOTA,AVALON,79,81,73,76
1136,2015,TOYOTA,AVALON HYBRID,79,81,73,76
1137,2015,TOYOTA,CAMRY,81,90,74,80
1138,2015,TOYOTA,COROLLA,75,82,71,84
1139,2015,TOYOTA,HIGHLANDER,78,77,80,79
1140,2015,TOYOTA,HIGHLANDER HYBRID,78,77,80,79
1141,2015,TOYOTA,PRIUS,73,88,61,78
1142,2015,TOYOTA,PRIUS PLUG-IN HYBRID,73,88,61,78
1143,2015,TOYOTA,RAV4,74,79,73,84
1144,2015,TOYOTA,SEQUOIA,73,69,76,83
1145,2015,TOYOTA,SIENNA,71,68,73,80
1146,2015,TOYOTA,TACOMA DOUBLE CAB,75,84,61,89
1147,2015,TOYOTA,TACOMA REGULAR CAB,78,78,66,90
1148,2015,TOYOTA,TUNDRA CREWMAX,78,78,66,90
1149,2015,TOYOTA,VENZA,77,83,72,77
1150,2015,TOYOTA,YARIS,62,72,74,83
1151,2015,VOLKSWAGEN,CC,64,56,65,72
1152,2015,VOLKSWAGEN,EOS,63,71,70,79
1153,2015,VOLKSWAGEN,GOLF,75,73,87,71
1154,2015,VOLKSWAGEN,GOLF GTI,75,73,87,71
1155,2015,VOLKSWAGEN,GOLF R,75,73,87,71
1156,2015,VOLKSWAGEN,GOLF SPORTWAGEN,75,73,87,71
1157,2015,VOLKSWAGEN,JETTA,71,74,76,74
1158,2015,VOLKSWAGEN,PASSAT,72,74,74,70
1159,2015,VOLKSWAGEN,TIGUAN,74,79,84,72
1160,2015,VOLKSWAGEN,E-GOLF,75,73,87,71
1161,2015,VOLVO,S60,75,73,72,70
1162,2015,VOLVO,XC60,75,73,70,72
1163,2015,VOLVO,XC70,72,69,65,71
1164,2014,ACURA,ILX,77,82,56,73
1165,2014,ACURA,MDX,73,63,69,73
1166,2014,ACURA,RDX,78,79,64,70
1167,2014,ACURA,RLX,74,60,79,68
1168,2014,ACURA,TL,81,80,71,73
1169,2014,AUDI,A4,83,80,83,69
1170,2014,AUDI,A5,81,75,84,68
1171,2014,AUDI,A6,82,77,81,67
1172,2014,AUDI,A7,85,83,82,67
1173,2014,AUDI,Q5,80,74,81,68
1174,2014,AUDI,Q7,73,58,75,70
1175,2014,BMW,4 SERIES,81,80,82,67
1176,2014,BMW,X1,76,79,63,67
1177,2014,BMW,X3,79,78,75,66
1178,2014,BMW,X5,79,73,79,68
1179,2014,BUICK,ENCLAVE,77,79,75,69
1180,2014,BUICK,ENCORE,76,80,79,74
1181,2014,BUICK,LACROSSE,81,84,68,73
1182,2014,BUICK,REGAL,78,80,75,71
1183,2014,BUICK,VERANO,77,84,74,72
1184,2014,CADILLAC,ATS,76,70,62,72
1185,2014,CADILLAC,ESCALADE ESV,82,68,73,93
1186,2014,CADILLAC,SRX,80,74,70,71
1187,2014,CADILLAC,XTS,79,77,68,65
1188,2014,CHEVROLET,CAMARO,76,79,70,77
1189,2014,CHEVROLET,CORVETTE,83,75,82,84
1190,2014,CHEVROLET,CRUZE,72,80,69,71
1191,2014,CHEVROLET,EQUINOX,78,88,74,73
1192,2014,CHEVROLET,IMPALA,78,76,74,72
1193,2014,CHEVROLET,MALIBU,75,82,67,75
1194,2014,CHEVROLET,SILVERADO 1500 EXTENDED CAB,78,71,70,90
1195,2014,CHEVROLET,SONIC,70,76,74,69
1196,2014,CHEVROLET,SPARK,62,65,69,67
1197,2014,CHEVROLET,SPARK EV,62,65,69,67
1198,2014,CHEVROLET,SUBURBAN,70,62,63,79
1199,2014,CHEVROLET,TAHOE,77,79,60,85
1200,2014,CHEVROLET,TRAVERSE,71,70,70,72
1201,2014,CHEVROLET,VOLT,69,74,66,70
1202,2014,CHRYSLER,200,67,71,70,71
1203,2014,CHRYSLER,300,73,73,74,74
1204,2014,CHRYSLER,TOWN & COUNTRY,68,75,69,70
1205,2014,DODGE,AVENGER,63,64,67,69
1206,2014,DODGE,CHALLENGER,73,68,81,85
1207,2014,DODGE,CHARGER,74,66,86,76
1208,2014,DODGE,DART,63,55,80,74
1209,2014,DODGE,DURANGO,69,64,77,82
1210,2014,DODGE,GRAND CARAVAN PASSENGER,62,69,60,70
1211,2014,DODGE,JOURNEY,65,73,64,68
1212,2014,FORD,C-MAX ENERGI,62,71,68,80
1213,2014,FORD,C-MAX HYBRID,62,71,68,80
1214,2014,FORD,EDGE,75,80,75,74
1215,2014,FORD,ESCAPE,70,70,78,75
1216,2014,FORD,EXPEDITION,72,70,68,77
1217,2014,FORD,EXPEDITION EL,72,70,68,77
1218,2014,FORD,EXPLORER,72,70,76,77
1219,2014,FORD,F150 (HERITAGE) SUPER CAB,79,79,74,86
1220,2014,FORD,FIESTA,57,50,76,67
1221,2014,FORD,FLEX,74,74,78,74
