,Year,Make,Model,Overall,Quality_And_Reliability,Driving_Experience,Resale
1461,2014,Toyota,Avalon Hybrid,78,84,64,75
1462,2014,Toyota,Camry,82,93,73,78
1463,2014,Toyota,Camry Hybrid,82,93,73,78
1464,2014,Toyota,Corolla,76,81,76,83
1465,2014,Toyota,FJ Cruiser,77,89,71,79
1466,2014,Toyota,Highlander,76,72,82,78
1467,2014,Toyota,Highlander Hybrid,76,72,82,78
1468,2014,Toyota,Prius,72,85,62,75
1469,2014,Toyota,PRIUS PLUG-IN HYBRID,72,85,62,75
1472,2014,Toyota,Sienna,73,76,69,78
1473,2014,Toyota,TACOMA DOUBLE CAB,70,75,60,89
1474,2014,Toyota,TACOMA REGULAR CAB,78,74,70,89
1475,2014,Toyota,TUNDRA CREWMAX,78,74,70,89
1476,2014,Toyota,Venza,78,84,73,76
1479,2014,Volkswagen,JETTA,70,75,73,71
1480,2014,Volkswagen,Jetta SportWagen,70,75,73,71
1481,2014,Volkswagen,Passat,68,65,75,69
1482,2014,Volkswagen,Tiguan,73,80,82,70
1483,2014,Volvo,S60,75,77,67,69
1484,2014,Volvo,XC60,77,79,71,71
1485,2013,Acura,ILX,81,87,63,72
1486,2013,Acura,MDX,79,81,65,74
1487,2013,Acura,RDX,75,74,67,69
1488,2013,Acura,TL,86,84,78,72
1489,2013,Audi,A6,84,78,82,67
1490,2013,Audi,A7,81,74,82,67
1491,2013,Audi,Q5,81,76,81,68
1492,2013,Audi,Q7,73,63,76,70
1493,2013,BMW,1 Series,87,90,70,75
1494,2013,BMW,3 Series,78,73,79,67
1495,2013,BMW,5 Series,85,80,81,66
1496,2013,BMW,5 SERIES,85,80,81,66
1497,2013,BMW,X1,77,79,67,66
1498,2013,BMW,X3,81,80,77,65
1499,2013,BMW,X5,83,79,77,66
1500,2013,BMW,X5 M,83,79,77,66
1501,2013,BMW,X6 M,77,75,69,93
1502,2013,Buick,Enclave,81,79,82,68
1503,2013,Buick,Encore,80,85,83,73
1504,2013,Buick,LaCrosse,78,84,60,73
1505,2013,Buick,Regal,79,80,78,69
1506,2013,Buick,Verano,83,93,77,71
1507,2013,Cadillac,ATS,73,66,75,71
1514,2013,Cadillac,Escalade,86,85,68,73
1515,2013,Cadillac,Escalade ESV,86,85,68,73
1516,2013,Cadillac,Escalade EXT,86,85,68,73
1517,2013,Cadillac,ESCALADE,86,85,68,73
1518,2013,Cadillac,SRX,81,76,75,70
1519,2013,Cadillac,XTS,79,75,76,65
1520,2013,Chevrolet,Camaro,78,82,72,76
1521,2013,Chevrolet,Corvette,79,76,66,83
1522,2013,Chevrolet,Cruze,72,76,76,70
1523,2013,Chevrolet,Equinox,81,91,74,72
1524,2013,Chevrolet,Impala,63,74,40,68
1525,2013,Chevrolet,IMPALA,63,74,40,68
1526,2013,Chevrolet,Malibu,78,82,72,74
1527,2013,Chevrolet,SILVERADO 1500 EXTENDED CAB,81,82,61,89
1528,2013,Chevrolet,SILVERADO 2500 HD CREW CAB,81,83,60,90
1529,2013,Chevrolet,Sonic,71,78,79,68
1530,2013,Chevrolet,Spark,52,55,70,65
1531,2013,Chevrolet,Suburban,74,74,62,77
1532,2013,Chevrolet,Tahoe,78,78,63,84
1533,2013,Chevrolet,TAHOE,78,78,63,84
1534,2013,Chevrolet,Traverse,79,80,77,72
1535,2013,Chevrolet,Volt,74,78,77,69
1536,2013,Chrysler,200,68,70,69,70
1537,2013,Chrysler,300,78,71,78,73
1538,2013,Chrysler,TOWN & COUNTRY,69,74,67,69
1539,2013,Dodge,Avenger,66,68,69,69
1540,2013,Dodge,Challenger,76,72,75,84
1541,2013,Dodge,Charger,76,64,83,75
1542,2013,Dodge,Dart,55,43,80,73
1543,2013,Dodge,GRAND CARAVAN PASSENGER,59,67,56,69
1544,2013,Dodge,Journey,62,67,64,67
1545,2013,FIAT,500,66,70,77,67
1546,2013,Ford,C-Max Energi,57,57,71,67
1547,2013,Ford,C-Max Hybrid,57,57,71,67
1548,2013,Ford,Edge,75,76,74,72
1549,2013,Ford,Escape,61,57,75,74
1550,2013,Ford,Expedition,66,61,61,76
1551,2013,Ford,Explorer,64,56,74,76
1552,2013,Ford,F150 (HERITAGE) SUPER CAB,82,76,73,85
1553,2013,Ford,Fiesta,38,33,70,66
1554,2013,Ford,Flex,72,69,77,73
1555,2013,Ford,Focus,53,53,68,67
1556,2013,Ford,FOCUS ST,53,53,68,67
1557,2013,Ford,Fusion,68,64,74,73
1558,2013,Ford,Fusion Energi,68,64,74,73
1559,2013,Ford,Mustang,76,76,76,74
1560,2013,Ford,F250 CREW CAB,82,77,71,90
1561,2013,Ford,F350 SUPER CAB,82,77,71,90
1562,2013,Ford,ECONOLINE E250 CARGO,82,77,71,90
1563,2013,Ford,Taurus,72,70,67,69
1564,2013,GMC,Acadia,75,75,76,71
1565,2013,GMC,SIERRA 1500 DOUBLE CAB,81,85,57,89
1566,2013,GMC,SIERRA 3500 HD REGULAR CAB,80,80,60,90
1567,2013,GMC,Terrain,79,84,78,73
1568,2013,GMC,Yukon,79,80,65,78
1569,2013,GMC,YUKON,79,80,65,78
1570,2013,GMC,Yukon XL,79,80,65,78
1571,2013,Honda,ACCORD,79,79,76,79
1572,2013,Honda,CR-V,79,85,74,81
1576,2013,Honda,Crosstour,79,80,77,72
1577,2013,Honda,Fit,69,84,66,77
1578,2013,Honda,Odyssey,72,73,72,74
1579,2013,Honda,Pilot,73,74,73,75
1580,2013,Honda,Ridgeline,80,86,71,79
1581,2013,Hyundai,Accent,70,81,75,67
1582,2013,Hyundai,Azera,77,72,78,68
1583,2013,Hyundai,Elantra,69,71,75,73
1584,2013,Hyundai,ELANTRA,69,71,75,73
1585,2013,Hyundai,Elantra GT,69,71,75,73
1586,2013,Hyundai,Genesis,81,78,73,70
1587,2013,Hyundai,Santa Fe,70,66,74,78
1588,2013,Hyundai,Sonata,78,82,74,72
1589,2013,Hyundai,Sonata Hybrid,78,82,74,72
1590,2013,Hyundai,Tucson,72,71,84,74
1591,2013,Hyundai,Veloster,60,54,78,72
1592,2013,Jeep,Compass,63,71,72,70
1593,2013,Jeep,Grand Cherokee,74,72,75,77
1594,2013,Jeep,Patriot,61,70,70,68
1595,2013,Jeep,Wrangler,64,63,69,88
1596,2013,Jeep,Wrangler Unlimited,64,63,69,88
1597,2013,Kia,Forte,76,83,77,67
1598,2013,Kia,FORTE5,76,83,77,67
1599,2013,Kia,Forte Koup,76,83,77,67
1600,2013,Kia,Optima,76,75,79,72
1601,2013,Kia,Optima Hybrid,76,75,79,72
1602,2013,Kia,Rio,67,74,77,64
1603,2013,Kia,Sorento,69,68,73,70
1604,2013,Kia,Soul,76,79,76,76
1605,2013,Kia,Sportage,72,73,83,74
1606,2013,Land Rover,Range Rover Sport,76,67,78,68
1611,2013,Lincoln,MKS,81,79,74,66
1612,2013,Lincoln,MKX,83,82,73,72
1613,2013,Mazda,CX-5,68,68,76,76
1614,2013,Mazda,CX-9,71,74,72,67
1615,2013,Mazda,Mazda3,69,78,68,72
1616,2013,Mazda,Mazda6,70,76,67,70
1617,2013,Mercedes-Benz,C-Class,81,80,74,72
1618,2013,Mercedes-Benz,E-Class,84,84,74,67
1619,2013,Mercedes-Benz,GL-Class,77,67,74,69
1620,2013,Mercedes-Benz,GLK-Class,85,84,77,71
1621,2013,Mercedes-Benz,M-Class,78,73,74,70
1622,2013,MINI,CLUBMAN,68,73,73,65
1623,2013,MINI,CONVERTIBLE,68,73,73,65
1624,2013,MINI,COUNTRYMAN,78,82,81,93
1625,2013,MINI,COUPE,68,73,73,65
1626,2013,MINI,HARDTOP,68,73,73,65
1627,2013,MINI,PACEMAN,68,73,73,65
1628,2013,Nissan,Altima,71,69,75,73
1629,2013,Nissan,JUKE,70,74,80,70
1630,2013,Nissan,Maxima,81,79,74,69
1631,2013,Nissan,Murano,88,91,82,66
1632,2013,Nissan,MURANO,88,91,82,66
1633,2013,Nissan,Pathfinder,58,49,74,71
1634,2013,Nissan,Rogue,68,75,70,70
1635,2013,Nissan,Sentra,67,67,77,71
1636,2013,Nissan,Versa,67,81,69,68
1637,2013,Porsche,911,89,90,76,68
1638,2013,Porsche,Boxster,92,90,81,82
1639,2013,Porsche,Cayenne,93,87,88,69
1640,2013,Scion,FR-S,61,67,65,73
1641,2013,Scion,tC,69,71,77,67
1642,2013,smart,fortwo,55,64,67,65
1643,2013,smart,fortwo electric drive,55,64,67,65
1644,2013,Subaru,BRZ,54,55,67,71
1645,2013,Subaru,Forester,64,70,66,74
1650,2013,Subaru,Legacy,76,80,71,76
1651,2013,Subaru,XV Crosstrek,61,66,71,76
1652,2013,Toyota,4Runner,80,81,72,88
1653,2013,Toyota,Avalon,81,79,73,74
1654,2013,Toyota,Avalon Hybrid,81,79,73,74
1655,2013,Toyota,Camry,79,81,74,78
1656,2013,Toyota,Camry Hybrid,79,81,74,78
1657,2013,Toyota,Corolla,79,90,70,78
1658,2013,Toyota,FJ Cruiser,80,88,73,78
1659,2013,Toyota,Highlander,74,78,69,78
1660,2013,Toyota,Highlander Hybrid,74,78,69,78
1661,2013,Toyota,Prius,72,87,62,75
1662,2013,Toyota,PRIUS PLUG-IN HYBRID,72,87,62,75
1665,2013,Toyota,Sienna,75,75,73,77
1666,2013,Toyota,TACOMA DOUBLE CAB,78,85,63,89
1667,2013,Toyota,TACOMA REGULAR CAB,87,89,65,89
1668,2013,Toyota,TUNDRA CREWMAX,87,89,65,89
1669,2013,Toyota,Venza,81,86,73,76
1672,2013,Volkswagen,CC,75,75,70,66
1673,2013,Volkswagen,GTI,74,71,84,71
1674,2013,Volkswagen,Golf,74,73,81,70
1675,2013,Volkswagen,Golf R,74,73,81,70
1676,2013,Volkswagen,JETTA,69,70,77,70
1677,2013,Volkswagen,Jetta SportWagen,69,70,77,70
1678,2013,Volkswagen,Passat,72,69,78,69
1679,2013,Volkswagen,Tiguan,78,81,86,69
1680,2013,Volkswagen,Touareg,81,76,77,69
1681,2013,Volvo,S60,77,76,71,68
1682,2013,Volvo,XC60,74,72,67,71
1683,2013,Volvo,XC70,77,80,63,69
1684,2013,Volvo,XC90,67,72,50,71
1685,2012,Acura,MDX,79,76,69,74
1686,2012,Acura,RDX,78,81,66,69
1687,2012,Acura,TL,85,85,73,73
1690,2012,Audi,A3,77,78,69,69
1691,2012,Audi,A6,84,76,83,68
1692,2012,Audi,A7,84,77,83,67
1693,2012,Audi,Q5,77,75,74,67
1694,2012,Audi,Q7,73,62,76,70
1695,2012,BMW,1 Series,84,80,78,75
1696,2012,BMW,3 Series,82,78,82,67
1697,2012,BMW,5 Series,85,79,82,67
1698,2012,BMW,5 SERIES,85,79,82,67
1699,2012,BMW,X3,79,77,77,65
1700,2012,BMW,X5,79,73,77,67
1701,2012,BMW,X5 M,79,73,77,67
1702,2012,Buick,Enclave,77,86,69,68
1703,2012,Buick,LaCrosse,78,86,57,73
1704,2012,Buick,Regal,72,79,67,70
1705,2012,Buick,Verano,78,86,76,71
1712,2012,Cadillac,Escalade ESV,78,67,73,93
1713,2012,Cadillac,Escalade EXT,78,67,73,93
1714,2012,Cadillac,SRX,82,83,68,71
1715,2012,Chevrolet,Camaro,80,87,71,76
1716,2012,Chevrolet,COLORADO REGULAR CAB,61,78,46,77
1717,2012,Chevrolet,Corvette,85,79,74,83
1718,2012,Chevrolet,Cruze,69,78,68,70
1719,2012,Chevrolet,Equinox,75,83,73,72
1720,2012,Chevrolet,Impala,69,81,44,69
1721,2012,Chevrolet,IMPALA,69,81,44,69
1722,2012,Chevrolet,Malibu,78,91,64,71
1725,2012,Chevrolet,Sonic,59,62,75,68
1726,2012,Chevrolet,Suburban,77,79,63,77
1727,2012,Chevrolet,Tahoe,77,81,56,84
1728,2012,Chevrolet,Traverse,74,84,65,71
1729,2012,Chevrolet,Volt,81,83,85,69
1730,2012,Chrysler,200,66,68,67,70
1731,2012,Chrysler,300,76,71,74,73
1732,2012,Chrysler,TOWN & COUNTRY,68,71,69,69
1733,2012,Dodge,Avenger,66,69,68,70
1734,2012,Dodge,Caliber,61,77,57,67
1735,2012,Dodge,Challenger,74,66,79,84
1736,2012,Dodge,Charger,70,60,75,74
1737,2012,Dodge,Durango,75,72,77,77
1738,2012,Dodge,GRAND CARAVAN PASSENGER,58,66,56,69
1739,2012,Dodge,Journey,56,60,60,67
1740,2012,FIAT,500,47,46,71,68
1741,2012,Ford,Edge,72,70,76,71
1742,2012,Ford,Escape,63,69,67,71
1743,2012,Ford,Expedition,77,73,70,75
1744,2012,Ford,Expedition EL,77,73,70,75
1745,2012,Ford,Explorer,70,71,70,75
1746,2012,Ford,F150 (HERITAGE) SUPER CAB,78,70,72,85
1747,2012,Ford,Fiesta,51,56,68,67
1748,2012,Ford,Flex,80,79,81,72
1749,2012,Ford,Focus,47,41,69,67
1750,2012,Ford,FOCUS ST,47,41,69,67
1751,2012,Ford,Fusion,70,74,69,71
1752,2012,Ford,Mustang,78,79,76,74
1753,2012,Ford,F250 CREW CAB,79,71,73,90
1754,2012,Ford,F350 SUPER CAB,79,71,73,90
1755,2012,Ford,ECONOLINE E250 CARGO,79,71,73,90
1756,2012,Ford,Taurus,80,83,68,69
1757,2012,GMC,Acadia,65,65,70,70
1758,2012,GMC,CANYON CREW CAB,62,80,47,76
1759,2012,GMC,SIERRA 1500 DOUBLE CAB,85,92,57,89
1760,2012,GMC,Terrain,79,90,72,72
1761,2012,GMC,Yukon,80,82,65,77
1762,2012,GMC,YUKON,80,82,65,77
1763,2012,GMC,Yukon XL,80,82,65,77
1764,2012,Honda,ACCORD,75,86,63,78
1765,2012,Honda,CR-V,75,82,70,81
1769,2012,Honda,Crosstour,82,83,79,72
1770,2012,Honda,Fit,68,84,65,77
1771,2012,Honda,Insight,61,77,56,71
1772,2012,Honda,Odyssey,77,78,76,74
1773,2012,Honda,Pilot,76,77,75,74
1774,2012,Honda,Ridgeline,79,89,67,78
1775,2012,Hyundai,Accent,64,78,67,67
1776,2012,Hyundai,Elantra,63,65,71,72
1777,2012,Hyundai,ELANTRA GT,63,65,71,72
1778,2012,Hyundai,Genesis,78,71,75,70
1779,2012,Hyundai,Santa Fe,66,70,65,70
1780,2012,Hyundai,Sonata,66,65,71,72
1781,2012,Hyundai,Tucson,68,75,74,74
1782,2012,Hyundai,Veloster,49,38,74,72
1783,2012,Jeep,Compass,61,74,66,70
1784,2012,Jeep,Grand Cherokee,69,63,75,77
1785,2012,Jeep,Liberty,63,72,62,74
1786,2012,Jeep,Patriot,60,74,65,68
1787,2012,Jeep,Wrangler,60,60,65,88
1788,2012,Jeep,Wrangler Unlimited,60,60,65,88
1789,2012,Kia,Forte,66,75,66,67
1790,2012,Kia,FORTE5,66,75,66,67
1791,2012,Kia,Forte Koup,66,75,66,67
1792,2012,Kia,Optima,74,70,79,72
1793,2012,Kia,Rio,63,76,69,65
1794,2012,Kia,Sedona,59,65,61,68
1795,2012,Kia,Sorento,71,75,69,70
1796,2012,Kia,Soul,68,72,71,76
1797,2012,Kia,Sportage,74,81,79,73
1803,2012,Lincoln,MKS,85,86,73,67
1804,2012,Lincoln,MKX,75,71,69,72
1805,2012,Lincoln,MKZ,82,92,60,68
1806,2012,Mazda,CX-9,74,79,72,67
1807,2012,Mazda,Mazda5,62,80,56,64
1808,2012,Mazda,Mazda6,67,72,66,71
1809,2012,Mercedes-Benz,C-Class,83,83,73,72
1810,2012,Mercedes-Benz,E-Class,90,90,79,68
1811,2012,Mercedes-Benz,GL-Class,76,76,57,68
1812,2012,Mercedes-Benz,GLK-Class,80,86,64,70
1813,2012,Mercedes-Benz,M-Class,83,79,77,70
1814,2012,MINI,CLUBMAN,67,69,76,66
1815,2012,MINI,CONVERTIBLE,67,69,76,66
1816,2012,MINI,COUNTRYMAN,65,58,85,93
1817,2012,MINI,COUPE,67,69,76,66
1818,2012,MINI,HARDTOP,67,69,76,66
1819,2012,Nissan,Altima,77,87,68,71
1820,2012,Nissan,FRONTIER CREW CAB,78,85,66,82
1821,2012,Nissan,JUKE,64,69,76,69
1822,2012,Nissan,LEAF,78,88,74,69
1823,2012,Nissan,Maxima,80,81,71,69
1824,2012,Nissan,Murano,80,88,72,67
1825,2012,Nissan,MURANO,80,88,72,67
1826,2012,Nissan,Pathfinder,70,80,62,71
1827,2012,Nissan,Rogue,70,82,67,69
1828,2012,Nissan,Sentra,65,73,68,68
1829,2012,Nissan,Versa,56,72,59,68
1830,2012,Nissan,Xterra,69,81,64,73
1831,2012,Porsche,Cayenne,87,79,86,69
1832,2012,Scion,tC,74,81,74,67
1833,2012,Scion,xB,72,82,68,75
1834,2012,Scion,xD,71,92,65,69
1835,2012,Subaru,Forester,66,77,62,73
1840,2012,Subaru,Legacy,71,78,64,75
1841,2012,Toyota,4Runner,80,82,71,88
1842,2012,Toyota,Avalon,82,86,66,73
1843,2012,Toyota,Camry,81,87,72,78
1844,2012,Toyota,Camry Hybrid,81,87,72,78
1845,2012,Toyota,Corolla,76,89,65,78
1846,2012,Toyota,FJ Cruiser,78,88,70,78
1847,2012,Toyota,Highlander,79,85,71,77
1848,2012,Toyota,Highlander Hybrid,79,85,71,77
1849,2012,Toyota,Prius,72,86,64,74
1850,2012,Toyota,PRIUS PLUG-IN HYBRID,72,86,64,74
1851,2012,Toyota,RAV4,72,86,61,80
1852,2012,Toyota,Sequoia,77,74,72,74
1853,2012,Toyota,Sienna,80,83,74,77
1854,2012,Toyota,TACOMA DOUBLE CAB,73,83,58,89
1855,2012,Toyota,TACOMA REGULAR CAB,81,81,61,89
1856,2012,Toyota,TUNDRA CREWMAX,81,81,61,89
1857,2012,Toyota,Venza,78,85,70,75
1858,2012,Toyota,Yaris,69,88,65,71
1859,2012,Volkswagen,Beetle,68,67,77,72
1860,2012,Volkswagen,CC,72,68,73,67
1861,2012,Volkswagen,Eos,71,73,77,69
1862,2012,Volkswagen,GTI,72,67,85,70
1863,2012,Volkswagen,Golf,79,81,82,70
1864,2012,Volkswagen,Golf R,79,81,82,70
1865,2012,Volkswagen,JETTA,70,73,75,70
1866,2012,Volkswagen,Jetta SportWagen,70,73,75,70
1867,2012,Volkswagen,Passat,74,73,78,69
1868,2012,Volkswagen,Tiguan,72,71,85,69
1869,2012,Volkswagen,Touareg,74,66,75,70
1870,2012,Volvo,S60,75,76,66,68
1871,2012,Volvo,XC60,69,64,67,70
1872,2012,Volvo,XC70,76,77,64,69
1873,2012,Volvo,XC90,63,61,56,71
1874,2011,Acura,MDX,82,82,69,73
1875,2011,Acura,RDX,79,85,61,69
1876,2011,Acura,TL,84,88,67,73
1879,2011,Audi,A3,74,76,64,69
1880,2011,Audi,A6,81,82,70,67
1881,2011,Audi,Q5,77,73,75,68
1882,2011,Audi,Q7,68,55,75,70
1883,2011,BMW,1 Series,77,75,68,75
1884,2011,BMW,3 Series,79,79,74,66
1885,2011,BMW,5 Series,85,81,80,66
1886,2011,BMW,5 SERIES,85,81,80,66
1887,2011,BMW,7 Series,90,83,84,65
1888,2011,BMW,X3,79,76,78,66
1889,2011,BMW,X5,79,74,76,67
1890,2011,BMW,X5 M,79,74,76,67
1891,2011,BMW,X6 M,86,86,69,93
1892,2011,Buick,Enclave,79,84,73,69
1893,2011,Buick,LaCrosse,79,85,59,73
1894,2011,Buick,Lucerne,79,92,50,71
1895,2011,Buick,Regal,66,69,68,70
1902,2011,Cadillac,DTS,89,94,61,70
1903,2011,Cadillac,Escalade,86,87,64,73
1904,2011,Cadillac,Escalade ESV,86,87,64,73
1905,2011,Cadillac,Escalade EXT,86,87,64,73
1906,2011,Cadillac,ESCALADE,86,87,64,73
1907,2011,Cadillac,SRX,74,77,61,71
1908,2011,Chevrolet,Camaro,82,83,78,76
1909,2011,Chevrolet,COLORADO REGULAR CAB,65,78,54,77
1910,2011,Chevrolet,Corvette,87,84,72,83
1911,2011,Chevrolet,Cruze,67,72,70,70
1912,2011,Chevrolet,Equinox,69,76,70,73
1913,2011,Chevrolet,HHR,65,76,61,75
1914,2011,Chevrolet,Impala,70,83,43,70
1915,2011,Chevrolet,IMPALA,70,83,43,70
1916,2011,Chevrolet,Malibu,74,85,64,73
1919,2011,Chevrolet,Suburban,72,74,58,77
1920,2011,Chevrolet,Tahoe,80,80,63,84
1921,2011,Chevrolet,TAHOE,80,80,63,84
1922,2011,Chevrolet,Traverse,68,72,66,72
1923,2011,Chevrolet,Volt,84,90,81,69
1924,2011,Chrysler,TOWN & COUNTRY,64,68,65,69
1925,2011,Dodge,Caliber,59,76,54,67
1926,2011,Dodge,Durango,82,76,84,79
1927,2011,Dodge,GRAND CARAVAN PASSENGER,56,63,56,69
1928,2011,Dodge,GRAND CARAVAN CARGO,56,63,56,69
1929,2011,Dodge,Journey,64,69,65,67
1930,2011,Dodge,Nitro,54,54,61,87
1931,2011,Ford,Edge,72,72,73,73
1932,2011,Ford,Escape,69,79,66,73
1933,2011,Ford,Expedition,72,71,63,76
1934,2011,Ford,Expedition EL,72,71,63,76
1935,2011,Ford,Explorer,68,60,78,76
1936,2011,Ford,F150 (HERITAGE) SUPER CAB,82,77,72,86
1937,2011,Ford,Fiesta,58,63,73,67
1938,2011,Ford,Flex,72,64,81,73
1939,2011,Ford,Focus,67,82,61,68
1940,2011,Ford,Fusion,76,81,71,72
1941,2011,Ford,Mustang,77,79,74,74
1942,2011,Ford,RANGER REGULAR CAB,65,85,43,85
1943,2011,Ford,F250 CREW CAB,75,68,67,90
1944,2011,Ford,F350 SUPER CAB,75,68,67,90
1945,2011,Ford,ECONOLINE E250 CARGO,75,68,67,90
1946,2011,Ford,Taurus,82,85,69,69
1947,2011,GMC,Acadia,67,69,70,71
1948,2011,GMC,SIERRA 1500 DOUBLE CAB,80,82,57,89
1949,2011,GMC,SIERRA 1500 LIMITED DOUBLE CAB,80,82,57,89
1950,2011,GMC,Terrain,71,77,71,73
1951,2011,GMC,Yukon,80,86,60,78
1952,2011,GMC,YUKON,80,86,60,78
1953,2011,GMC,Yukon XL,80,86,60,78
1954,2011,Honda,Accord Crosstour,78,85,68,79
1955,2011,Honda,ACCORD,78,85,68,79
1956,2011,Honda,CR-V,77,90,65,81
1957,2011,Honda,CR-Z,70,79,68,73
1960,2011,Honda,Element,69,79,72,77
1961,2011,Honda,Fit,67,81,67,77
1962,2011,Honda,Insight,62,80,53,71
1963,2011,Honda,Odyssey,71,71,72,74
1964,2011,Honda,Pilot,68,70,68,74
1965,2011,Honda,Ridgeline,78,86,67,79
1966,2011,Hyundai,Accent,51,69,56,68
1967,2011,Hyundai,Azera,74,80,58,68
1968,2011,Hyundai,Elantra,63,66,70,74
1969,2011,Hyundai,ELANTRA GT,63,66,70,74
1970,2011,Hyundai,Genesis,82,82,71,70
1971,2011,Hyundai,Santa Fe,70,76,64,77
1972,2011,Hyundai,Sonata,70,68,74,73
1973,2011,Hyundai,Tucson,66,67,78,75
1974,2011,Hyundai,Veracruz,68,70,71,65
1975,2011,INFINITI,QX50,77,70,69,72
1976,2011,Jaguar,XF,83,83,74,67
1977,2011,Jaguar,XJ,81,75,74,67
1978,2011,Jeep,Compass,64,75,70,71
1979,2011,Jeep,Grand Cherokee,72,69,75,78
1980,2011,Jeep,Liberty,56,63,60,74
1981,2011,Jeep,Patriot,63,76,67,68
1982,2011,Jeep,Wrangler,59,63,61,88
1983,2011,Jeep,Wrangler Unlimited,59,63,61,88
1984,2011,Kia,Forte,66,74,67,69
1985,2011,Kia,FORTE5,66,74,67,69
1986,2011,Kia,Forte Koup,66,74,67,69
1987,2011,Kia,Optima,68,66,73,73
1988,2011,Kia,Rio,64,80,66,65
1989,2011,Kia,Sedona,57,65,56,67
1990,2011,Kia,Sorento,68,71,70,70
1991,2011,Kia,Soul,71,80,67,79
1992,2011,Kia,Sportage,69,76,75,74
1998,2011,Lincoln,MKS,84,86,71,66
1999,2011,Lincoln,MKX,76,74,68,72
2000,2011,Lincoln,MKZ,83,90,65,69
2001,2011,Lincoln,Navigator,75,70,63,73
2002,2011,Lincoln,Navigator L,75,70,63,73
2003,2011,Mazda,CX-7,66,76,68,64
2004,2011,Mazda,CX-9,74,82,69,67
2005,2011,Mazda,Mazda6,67,71,67,71
2006,2011,Mercedes-Benz,C-Class,80,84,65,72
2007,2011,Mercedes-Benz,E-Class,86,88,72,68
2008,2011,Mercedes-Benz,GL-Class,83,81,67,69
2009,2011,Mercedes-Benz,GLK-Class,79,82,65,71
2010,2011,Mercedes-Benz,M-Class,81,81,70,70
2011,2011,MINI,CLUBMAN,66,67,78,65
2012,2011,MINI,CONVERTIBLE,66,67,78,65
2013,2011,MINI,COUNTRYMAN,66,57,88,93
2014,2011,MINI,HARDTOP,66,67,78,65
2015,2011,Nissan,Altima,74,80,68,73
2016,2011,Nissan,Armada,67,59,69,76
2017,2011,Nissan,FRONTIER CREW CAB,71,84,56,82
2018,2011,Nissan,JUKE,62,67,74,70
2019,2011,Nissan,Maxima,76,76,68,69
2020,2011,Nissan,Murano,79,85,73,67
2021,2011,Nissan,MURANO,79,85,73,67
2022,2011,Nissan,Pathfinder,68,74,65,71
2023,2011,Nissan,Rogue,65,75,65,72
2024,2011,Nissan,Sentra,66,76,65,70
2025,2011,Nissan,TITAN SINGLE CAB,74,70,63,85
2026,2011,Nissan,Xterra,69,81,63,73
2027,2011,Porsche,911,91,91,78,69
2028,2011,Porsche,Cayenne,86,76,87,69
2029,2011,Scion,tC,63,60,78,68
2030,2011,Scion,xB,72,81,69,75
2031,2011,Subaru,Forester,66,80,60,74
2036,2011,Subaru,Legacy,72,76,68,76
2037,2011,Toyota,4Runner,79,85,66,88
2038,2011,Toyota,Avalon,84,90,64,74
2039,2011,Toyota,Camry,76,86,64,78
2040,2011,Toyota,Camry Hybrid,76,86,64,78
2041,2011,Toyota,Corolla,72,86,62,80
2042,2011,Toyota,FJ Cruiser,77,86,70,78
2043,2011,Toyota,Highlander,74,79,68,78
2044,2011,Toyota,Highlander Hybrid,74,79,68,78
2045,2011,Toyota,Prius,69,85,59,75
2046,2011,Toyota,RAV4,72,82,64,81
2047,2011,Toyota,Sequoia,78,79,65,74
2048,2011,Toyota,Sienna,73,75,70,77
2049,2011,Toyota,TACOMA DOUBLE CAB,67,75,56,89
2050,2011,Toyota,TACOMA REGULAR CAB,79,81,57,89
2051,2011,Toyota,TUNDRA CREWMAX,79,81,57,89
2052,2011,Toyota,Venza,75,82,66,76
2053,2011,Volkswagen,CC,75,72,73,66
2054,2011,Volkswagen,GTI,73,65,88,71
2055,2011,Volkswagen,Golf,69,71,75,70
2056,2011,Volkswagen,JETTA,68,74,72,71
2057,2011,Volkswagen,Jetta SportWagen,68,74,72,71
2058,2011,Volkswagen,Tiguan,67,68,81,69
2059,2011,Volkswagen,Touareg,77,73,73,70
2060,2011,Volvo,C30,74,73,67,70
2061,2011,Volvo,C70,65,63,61,69
2062,2011,Volvo,S60,79,77,75,68
2063,2011,Volvo,S80,79,83,64,68
2064,2011,Volvo,XC60,78,78,69,71
2065,2011,Volvo,XC70,74,80,57,69
2066,2011,Volvo,XC90,63,63,55,71
2067,2010,Acura,MDX,77,74,69,73
2068,2010,Acura,RDX,81,84,69,69
2069,2010,Acura,TL,86,87,75,73
2070,2010,Acura,TSX,79,78,69,74
2071,2010,Audi,A6,85,90,69,67
2072,2010,Audi,Q5,80,78,75,68
2073,2010,BMW,1 Series,78,74,73,75
2074,2010,BMW,3 Series,79,78,74,66
2075,2010,BMW,5 Series,83,80,77,66
2076,2010,BMW,5 SERIES,83,80,77,66
2077,2010,BMW,7 Series,85,81,76,65
2078,2010,BMW,X5,79,74,76,67
2079,2010,BMW,X5 M,79,74,76,67
2080,2010,Buick,Enclave,73,74,75,69
2081,2010,Buick,LaCrosse,81,85,65,73
2082,2010,Buick,Lucerne,80,93,53,71
