,Year,Make,Model,Overall,Quality_And_Reliability,Driving_Experience,Resale
0,2007,Chevrolet,Monte Carlo,73,78,67,75
0,2007,Chevrolet,Silverado 1500,74,67,65,89
0,2007,Chevrolet,Silverado 1500 Classic,74,67,65,89
0,2007,Chevrolet,Silverado 1500HD Classic,74,67,65,89
0,2007,Chevrolet,Suburban,63,55,62,78
0,2007,Chevrolet,Tahoe,67,58,64,84
0,2007,Chevrolet,Tahoe Police,67,58,64,84
0,2007,Chevrolet,TrailBlazer,65,67,62,85
0,2007,Chrysler,300,74,78,57,73
0,2007,Chrysler,Aspen,69,68,72,72
0,2007,Chrysler,Pacifica,65,76,57,72
0,2007,Dodge,Charger,69,65,64,75
0,2007,Dodge,Nitro,50,47,62,87
0,2007,Ford,Edge,77,73,80,73
0,2007,Ford,Escape,60,75,54,73
0,2007,Ford,Expedition,66,62,61,76
0,2007,Ford,Expedition EL,66,62,61,76
0,2007,Ford,Explorer,69,80,59,76
0,2007,Ford,Explorer Sport Trac,69,80,59,76
0,2007,Ford,F-150,74,77,53,86
0,2007,Ford,Freestar Wagon,61,76,51,80
0,2007,Ford,Mustang,73,73,74,74
0,2007,Ford,Ranger,61,79,43,85
0,2007,Ford,Super Duty F-250,68,72,43,90
0,2007,Ford,Super Duty F-350 DRW,68,72,43,90
0,2007,Ford,Super Duty F-350 SRW,68,72,43,90
0,2007,GMC,Acadia,62,55,75,71
0,2007,GMC,Canyon,53,65,46,76
0,2007,GMC,Envoy,72,76,64,84
0,2007,GMC,Sierra 1500,78,71,69,89
0,2007,GMC,Sierra Denali Classic,78,71,69,89
0,2007,GMC,Yukon,71,69,63,77
0,2007,GMC,Yukon Denali,71,69,63,77
0,2007,GMC,Yukon XL,71,69,63,77
0,2007,GMC,Yukon XL Denali,71,69,63,77
0,2007,Honda,Accord Cpe,76,85,65,79
0,2007,Honda,Accord Hybrid,76,85,65,79
0,2007,Honda,Accord Sdn,76,85,65,79
0,2007,Honda,CR-V,77,82,73,81
0,2007,Honda,Civic Hybrid,70,74,72,77
0,2007,Honda,Civic Si,70,74,72,77
0,2007,Honda,Element,64,71,71,77
0,2007,Honda,Odyssey,67,64,72,74
0,2007,Honda,Pilot,70,76,65,74
0,2007,Honda,Ridgeline,77,83,68,79
0,2007,HUMMER,H3,66,72,63,74
0,2007,Hyundai,Santa Fe,73,75,70,77
0,2007,Hyundai,Tucson,66,78,69,75
0,2007,Jeep,Commander,58,68,52,77
0,2007,Jeep,Compass,56,66,64,71
0,2007,Jeep,Grand Cherokee,59,67,55,78
0,2007,Jeep,Liberty,48,61,48,74
0,2007,Jeep,Wrangler,44,38,60,88
0,2007,Kia,Sorento,57,62,59,70
0,2007,Kia,Sportage,66,76,71,74
0,2007,Lincoln,MKX,80,79,70,72
0,2007,Lincoln,Mark LT,81,81,63,71
0,2007,Lincoln,Navigator,79,76,64,73
0,2007,Lincoln,Town Car,75,84,43,71
0,2007,Mazda,Mazda3,64,64,73,72
0,2007,Mazda,Mazda6,66,69,68,71
0,2007,Mercedes-Benz,C-Class,76,76,66,72
0,2007,Mercedes-Benz,CLK-Class,79,79,70,71
0,2007,Mercedes-Benz,CLS-Class,80,75,77,67
0,2007,Mercedes-Benz,E-Class,82,80,75,68
0,2007,Mercedes-Benz,GL-Class,73,65,67,69
0,2007,Mercedes-Benz,M-Class,77,71,73,70
0,2007,Mercedes-Benz,R-Class,67,59,70,70
0,2007,Mercedes-Benz,S-Class,92,84,87,66
0,2007,Mercedes-Benz,SL-Class,86,83,78,70
0,2007,Mercedes-Benz,SLK-Class,78,78,62,83
0,2007,Mercury,Mariner,62,74,58,74
0,2007,Mercury,Mountaineer,68,72,65,74
0,2007,Mitsubishi,Eclipse,64,67,67,68
0,2007,Mitsubishi,Endeavor,55,53,66,70
0,2007,Mitsubishi,Outlander,56,56,68,71
0,2007,Nissan,Altima,71,69,74,73
0,2007,Nissan,Armada,66,55,70,76
0,2007,Nissan,Frontier,64,72,56,82
0,2007,Nissan,Murano,70,72,72,67
0,2007,Nissan,Pathfinder,64,66,66,71
0,2007,Nissan,Sentra,60,61,70,70
0,2007,Nissan,Titan,72,69,59,85
0,2007,Nissan,Xterra,66,73,67,73
0,2007,Pontiac,G6,59,58,64,74
0,2007,Pontiac,Grand Prix,76,82,55,74
0,2007,Pontiac,Solstice,64,68,71,71
0,2007,Porsche,911,80,81,67,69
0,2007,Saturn,Outlook,66,60,75,74
0,2007,Saturn,Sky,67,73,70,71
0,2007,Saturn,VUE,59,67,62,74
0,2007,Subaru,Forester,63,78,56,74
0,2007,Subaru,Impreza Sedan,60,72,56,75
0,2007,Subaru,Impreza Wagon,60,72,56,75
0,2007,Subaru,Legacy Sedan,66,70,63,76
0,2007,Subaru,Legacy Wagon,66,70,63,76
0,2007,Suzuki,XL7,58,54,69,71
0,2007,Toyota,4Runner,78,82,67,88
0,2007,Toyota,Avalon,80,84,62,74
0,2007,Toyota,Camry,71,76,65,78
0,2007,Toyota,Camry Hybrid,71,76,65,78
0,2007,Toyota,Camry Solara,71,76,65,78
0,2007,Toyota,Corolla,70,84,61,80
0,2007,Toyota,FJ Cruiser,71,77,69,78
0,2007,Toyota,Highlander,71,84,58,78
0,2007,Toyota,Highlander Hybrid,71,84,58,78
0,2007,Toyota,Matrix,60,76,55,71
0,2007,Toyota,Prius,71,85,63,75
0,2007,Toyota,RAV4,66,73,65,81
0,2007,Toyota,Sequoia,71,70,62,74
0,2007,Toyota,Sienna,71,76,66,77
0,2007,Toyota,Tacoma,72,77,62,89
0,2007,Volkswagen,Eos,50,39,77,69
0,2007,Volkswagen,GTI,63,50,88,71
0,2007,Volkswagen,Jetta Sedan,63,59,78,71
0,2007,Volkswagen,New Beetle Convertible,58,62,66,95
0,2007,Volkswagen,New Beetle Coupe,58,62,66,95
0,2007,Volkswagen,Passat Sedan,61,54,75,69
0,2007,Volkswagen,Passat Wagon,61,54,75,69
0,2007,Volkswagen,Touareg,70,63,70,70
0,2007,Volvo,S60,73,76,60,68
0,2007,Volvo,XC70,67,72,53,69
0,2007,Volvo,XC90,67,66,60,71
0,2006,Acura,MDX,77,80,61,73
0,2006,Acura,RL,84,84,72,69
0,2006,Acura,RSX,65,73,41,72
0,2006,Acura,TL,75,72,71,73
0,2006,Acura,TSX,73,71,66,74
0,2006,Audi,A3,62,52,69,69
0,2006,Audi,A6,79,76,72,67
0,2006,BMW,3 Series,73,67,77,66
0,2006,BMW,5 Series,77,74,72,66
0,2006,BMW,7 Series,86,77,82,65
0,2006,BMW,X3,70,69,66,66
0,2006,BMW,X5,76,68,76,67
0,2006,Buick,Rainier,73,77,71,71
0,2006,Cadillac,CTS,69,76,49,68
0,2006,Cadillac,Escalade,68,59,62,73
0,2006,Cadillac,Escalade ESV,68,59,62,73
0,2006,Cadillac,Escalade EXT,68,59,62,73
0,2006,Cadillac,SRX,74,75,61,71
0,2006,Chevrolet,Colorado,47,60,42,77
0,2006,Chevrolet,Monte Carlo,70,67,74,75
0,2006,Chevrolet,Silverado 1500,68,67,52,89
0,2006,Chevrolet,Silverado 1500HD,68,67,52,89
0,2006,Chevrolet,Silverado 2500HD,68,67,52,89
0,2006,Chevrolet,Silverado SS,68,67,52,89
0,2006,Chevrolet,Suburban,61,57,55,77
0,2006,Chevrolet,Tahoe,65,61,56,84
0,2006,Chevrolet,Tahoe Special Service Veh,65,61,56,84
0,2006,Chevrolet,TrailBlazer,67,72,61,85
0,2006,Chrysler,300,77,79,65,73
0,2006,Chrysler,Pacifica,61,66,60,72
0,2006,Chrysler,Town and Country LWB,53,63,52,80
0,2006,Chrysler,Town and Country SWB,53,63,52,80
0,2006,Dodge,Charger,66,58,67,75
0,2006,Dodge,Durango,48,42,61,79
0,2006,Dodge,Magnum,70,68,61,75
0,2006,Ford,Expedition,64,60,58,77
0,2006,Ford,Explorer,65,68,63,76
0,2006,Ford,F-150,72,77,48,86
0,2006,Ford,Freestar Wagon,54,70,47,80
0,2006,Ford,Mustang,62,58,70,74
0,2006,Ford,Ranger,63,81,44,85
0,2006,Ford,Super Duty F-250,66,68,42,90
0,2006,Ford,Super Duty F-350 DRW,66,68,42,90
0,2006,Ford,Super Duty F-350 SRW,66,68,42,90
0,2006,GMC,Canyon,54,69,45,76
0,2006,GMC,Envoy,73,76,67,84
0,2006,GMC,Envoy XL,73,76,67,84
0,2006,GMC,Sierra 1500,70,71,51,88
0,2006,GMC,Sierra 1500HD,70,71,51,88
0,2006,GMC,Sierra 2500HD,72,68,58,90
0,2006,GMC,Yukon,64,57,62,77
0,2006,GMC,Yukon Denali,64,57,62,77
0,2006,GMC,Yukon XL,64,57,62,77
0,2006,GMC,Yukon XL Denali,64,57,62,77
0,2006,Honda,Accord Cpe,76,81,69,79
0,2006,Honda,Accord Hybrid,76,81,69,79
0,2006,Honda,Accord Sdn,76,81,69,79
0,2006,Honda,CR-V,67,78,60,81
0,2006,Honda,Civic Hybrid,69,72,72,77
0,2006,Honda,Civic Si,69,72,72,77
0,2006,Honda,Element,69,80,71,77
0,2006,Honda,Odyssey,68,63,76,74
0,2006,Honda,Pilot,68,73,66,74
0,2006,Honda,Ridgeline,78,76,78,79
0,2006,HUMMER,H3,58,58,63,74
0,2006,Hyundai,Santa Fe,64,72,57,77
0,2006,Jeep,Commander,54,46,69,77
0,2006,Jeep,Grand Cherokee,53,62,49,78
0,2006,Jeep,Liberty,47,58,49,74
0,2006,Jeep,Wrangler,50,62,45,88
0,2006,Kia,Sorento,54,53,62,70
0,2006,Lincoln,Mark LT,79,77,62,71
0,2006,Lincoln,Navigator,67,60,58,73
0,2006,Lincoln,Town Car,77,83,49,71
0,2006,Mazda,MX-5 Miata,67,75,68,69
0,2006,Mazda,Mazda6,59,54,70,71
0,2006,Mercedes-Benz,C-Class,72,65,72,72
0,2006,Mercedes-Benz,CLK-Class,67,63,65,71
0,2006,Mercedes-Benz,CLS-Class,70,62,73,67
0,2006,Mercedes-Benz,E-Class,74,71,69,68
0,2006,Mercedes-Benz,M-Class,67,60,67,70
0,2006,Mercedes-Benz,R-Class,67,57,70,70
0,2006,Mercedes-Benz,S-Class,73,68,63,66
0,2006,Mercedes-Benz,SLK-Class,80,76,68,83
0,2006,Mercury,Mountaineer,63,65,64,74
0,2006,MINI,Cooper Hardtop,65,61,78,95
0,2006,Mitsubishi,Lancer,63,71,66,68
0,2006,Nissan,Armada,60,49,66,76
0,2006,Nissan,Frontier,57,61,55,82
0,2006,Nissan,Murano,68,66,74,67
0,2006,Nissan,Pathfinder,65,69,65,71
0,2006,Nissan,Titan,62,51,62,85
0,2006,Nissan,Xterra,60,60,71,73
0,2006,Porsche,911,78,74,74,69
0,2006,Subaru,Baja,58,71,49,75
0,2006,Subaru,Forester,60,74,54,74
0,2006,Subaru,Impreza Sedan,59,68,60,75
0,2006,Subaru,Impreza Wagon,59,68,60,75
0,2006,Subaru,Legacy Sedan,58,66,54,76
0,2006,Toyota,4Runner,78,82,67,88
0,2006,Toyota,Avalon,78,84,57,74
0,2006,Toyota,Camry,73,85,60,78
0,2006,Toyota,Camry Solara,73,85,60,78
0,2006,Toyota,Corolla,63,73,59,80
0,2006,Toyota,Highlander,74,84,63,78
0,2006,Toyota,Highlander Hybrid,74,84,63,78
0,2006,Toyota,Matrix,64,80,56,71
0,2006,Toyota,RAV4,69,72,69,81
0,2006,Toyota,Sequoia,69,70,55,74
0,2006,Toyota,Sienna,67,66,69,77
0,2006,Toyota,Tacoma,68,74,59,89
0,2006,Toyota,Tundra,79,83,53,89
0,2006,Volkswagen,New Beetle Coupe,46,51,59,95
0,2006,Volkswagen,Touareg,57,46,64,70
0,2006,Volvo,V50,58,59,47,70
0,2006,Volvo,V70,69,72,57,70
0,2006,Volvo,XC90,65,62,59,71
